statistic_yyy,ranking,lastname,age,population
112,1739,內野,15~64歲,2
112,1739,內野,65歲以上,0
112,1740,六川,0~14歲,2
112,1740,六川,15~64歲,0
112,1740,六川,65歲以上,0
112,1741,太,0~14歲,0
112,1741,太,15~64歲,2
112,1741,太,65歲以上,0
112,1742,孔果洛,0~14歲,0
112,1742,孔果洛,15~64歲,2
112,1742,孔果洛,65歲以上,0
112,1743,斗,0~14歲,1
112,1743,斗,15~64歲,0
112,1743,斗,65歲以上,1
112,1744,日高,0~14歲,0
112,1744,日高,15~64歲,2
112,1744,日高,65歲以上,0
112,1745,木原,0~14歲,2
112,1745,木原,15~64歲,0
112,1745,木原,65歲以上,0
112,1746,水沼,0~14歲,0
112,1746,水沼,15~64歲,2
112,1746,水沼,65歲以上,0
112,1747,水野,0~14歲,1
112,1747,水野,15~64歲,1
112,1747,水野,65歲以上,0
112,1748,水澤,0~14歲,2
112,1748,水澤,15~64歲,0
112,1748,水澤,65歲以上,0
112,1749,片野,0~14歲,2
112,1749,片野,15~64歲,0
112,1749,片野,65歲以上,0
112,1750,犬山,0~14歲,0
112,1750,犬山,15~64歲,2
112,1750,犬山,65歲以上,0
112,1751,仙,0~14歲,0
112,1751,仙,15~64歲,1
112,1751,仙,65歲以上,1
112,1752,仙田,0~14歲,2
112,1752,仙田,15~64歲,0
112,1752,仙田,65歲以上,0
112,1753,出口,0~14歲,2
112,1753,出口,15~64歲,0
112,1753,出口,65歲以上,0
112,1754,加治,0~14歲,2
112,1754,加治,15~64歲,0
112,1754,加治,65歲以上,0
112,1755,北尾,0~14歲,0
112,1755,北尾,15~64歲,2
112,1755,北尾,65歲以上,0
112,1756,北見,0~14歲,0
112,1756,北見,15~64歲,2
112,1756,北見,65歲以上,0
112,1757,卡尼塔諾,0~14歲,2
112,1757,卡尼塔諾,15~64歲,0
112,1757,卡尼塔諾,65歲以上,0
112,1758,古田,0~14歲,0
112,1758,古田,15~64歲,2
112,1758,古田,65歲以上,0
112,1759,古德曼,0~14歲,0
112,1759,古德曼,15~64歲,2
112,1759,古德曼,65歲以上,0
112,1760,古澤,0~14歲,2
112,1760,古澤,15~64歲,0
112,1760,古澤,65歲以上,0
112,1761,古龍,0~14歲,2
112,1761,古龍,15~64歲,0
112,1761,古龍,65歲以上,0
112,1762,外山,0~14歲,2
112,1762,外山,15~64歲,0
112,1762,外山,65歲以上,0
112,1763,市村,0~14歲,1
112,1763,市村,15~64歲,1
112,1763,市村,65歲以上,0
112,1764,布倫,0~14歲,2
112,1764,布倫,15~64歲,0
112,1764,布倫,65歲以上,0
112,1765,平田,0~14歲,2
112,1765,平田,15~64歲,0
112,1765,平田,65歲以上,0
112,1766,平松,0~14歲,2
112,1766,平松,15~64歲,0
112,1766,平松,65歲以上,0
112,1767,平越,0~14歲,2
112,1767,平越,15~64歲,0
112,1767,平越,65歲以上,0
112,1768,本村,0~14歲,2
112,1768,本村,15~64歲,0
112,1768,本村,65歲以上,0
112,1769,玉川,0~14歲,2
112,1769,玉川,15~64歲,0
112,1769,玉川,65歲以上,0
112,1770,田尻,0~14歲,0
112,1770,田尻,15~64歲,2
112,1770,田尻,65歲以上,0
112,1771,田所,0~14歲,0
112,1771,田所,15~64歲,1
112,1771,田所,65歲以上,1
112,1772,田崎,0~14歲,2
112,1772,田崎,15~64歲,0
112,1772,田崎,65歲以上,0
112,1773,田邊,0~14歲,2
112,1773,田邊,15~64歲,0
112,1773,田邊,65歲以上,0
112,1774,白田,0~14歲,2
112,1774,白田,15~64歲,0
112,1774,白田,65歲以上,0
112,1775,白石,0~14歲,2
112,1775,白石,15~64歲,0
112,1775,白石,65歲以上,0
112,1776,白石田,0~14歲,2
112,1776,白石田,15~64歲,0
112,1776,白石田,65歲以上,0
112,1777,矢田,0~14歲,2
112,1777,矢田,15~64歲,0
112,1777,矢田,65歲以上,0
112,1778,石上,0~14歲,2
112,1778,石上,15~64歲,0
112,1778,石上,65歲以上,0
112,1779,石村,0~14歲,0
112,1779,石村,15~64歲,2
112,1779,石村,65歲以上,0
112,1780,立,0~14歲,1
112,1780,立,15~64歲,1
112,1780,立,65歲以上,0
112,1781,亦,0~14歲,1
112,1781,亦,15~64歲,1
112,1781,亦,65歲以上,0
112,1782,仲澤,0~14歲,2
112,1782,仲澤,15~64歲,0
112,1782,仲澤,65歲以上,0
112,1783,伊東,0~14歲,2
112,1783,伊東,15~64歲,0
112,1783,伊東,65歲以上,0
112,1784,伊勢,0~14歲,0
112,1784,伊勢,15~64歲,1
112,1784,伊勢,65歲以上,1
112,1785,光本,0~14歲,2
112,1785,光本,15~64歲,0
112,1785,光本,65歲以上,0
112,1786,刘,0~14歲,0
112,1786,刘,15~64歲,1
112,1786,刘,65歲以上,1
112,1787,印牧,0~14歲,2
112,1787,印牧,15~64歲,0
112,1787,印牧,65歲以上,0
112,1788,吉村,0~14歲,2
112,1788,吉村,15~64歲,0
112,1788,吉村,65歲以上,0
112,1789,吉倫布,0~14歲,2
112,1789,吉倫布,15~64歲,0
112,1789,吉倫布,65歲以上,0
112,1790,吉葉,0~14歲,2
112,1790,吉葉,15~64歲,0
112,1790,吉葉,65歲以上,0
112,1791,安田,0~14歲,1
112,1791,安田,15~64歲,1
112,1791,安田,65歲以上,0
112,1792,安形,0~14歲,2
112,1792,安形,15~64歲,0
112,1792,安形,65歲以上,0
112,1793,安里,0~14歲,0
112,1793,安里,15~64歲,2
112,1793,安里,65歲以上,0
112,1794,安卓,0~14歲,2
112,1794,安卓,15~64歲,0
112,1794,安卓,65歲以上,0
112,1795,安泊,0~14歲,2
112,1795,安泊,15~64歲,0
112,1795,安泊,65歲以上,0
112,1796,安島,0~14歲,2
112,1796,安島,15~64歲,0
112,1796,安島,65歲以上,0
112,1797,安部,0~14歲,1
112,1797,安部,15~64歲,1
112,1797,安部,65歲以上,0
112,1798,安端,0~14歲,2
112,1798,安端,15~64歲,0
112,1798,安端,65歲以上,0
112,1799,寺內,0~14歲,0
112,1799,寺內,15~64歲,2
112,1799,寺內,65歲以上,0
112,1800,寺田,0~14歲,1
112,1800,寺田,15~64歲,1
112,1800,寺田,65歲以上,0
112,1801,庄司,0~14歲,0
112,1801,庄司,15~64歲,1
112,1801,庄司,65歲以上,1
112,1802,成瀬,0~14歲,2
112,1802,成瀬,15~64歲,0
112,1802,成瀬,65歲以上,0
112,1803,早田,0~14歲,0
112,1803,早田,15~64歲,2
112,1803,早田,65歲以上,0
112,1804,旭,0~14歲,0
112,1804,旭,15~64歲,2
112,1804,旭,65歲以上,0
112,1805,有馬,0~14歲,2
112,1805,有馬,15~64歲,0
112,1805,有馬,65歲以上,0
112,1806,朶,0~14歲,0
112,1806,朶,15~64歲,2
112,1806,朶,65歲以上,0
112,1807,池本,0~14歲,0
112,1807,池本,15~64歲,2
112,1807,池本,65歲以上,0
112,1808,池島,0~14歲,2
112,1808,池島,15~64歲,0
112,1808,池島,65歲以上,0
112,1809,竹下,0~14歲,2
112,1809,竹下,15~64歲,0
112,1809,竹下,65歲以上,0
112,1810,竹中,0~14歲,1
112,1810,竹中,15~64歲,1
112,1810,竹中,65歲以上,0
112,1811,竹内,0~14歲,2
112,1811,竹内,15~64歲,0
112,1811,竹内,65歲以上,0
112,1812,竹林,0~14歲,1
112,1812,竹林,15~64歲,1
112,1812,竹林,65歲以上,0
112,1813,米山,0~14歲,1
112,1813,米山,15~64歲,1
112,1813,米山,65歲以上,0
112,1814,米井,0~14歲,0
112,1814,米井,15~64歲,2
112,1814,米井,65歲以上,0
112,1815,自,0~14歲,0
112,1815,自,15~64歲,2
112,1815,自,65歲以上,0
112,1816,西山,0~14歲,1
112,1816,西山,15~64歲,1
112,1816,西山,65歲以上,0
112,1817,西川,0~14歲,2
112,1817,西川,15~64歲,0
112,1817,西川,65歲以上,0
112,1818,西岡,0~14歲,2
112,1818,西岡,15~64歲,0
112,1818,西岡,65歲以上,0
112,1819,西間庭,0~14歲,2
112,1819,西間庭,15~64歲,0
112,1819,西間庭,65歲以上,0
112,1820,辻,0~14歲,2
112,1820,辻,15~64歲,0
112,1820,辻,65歲以上,0
112,1821,亜,0~14歲,0
112,1821,亜,15~64歲,1
112,1821,亜,65歲以上,1
112,1822,伸,0~14歲,0
112,1822,伸,15~64歲,2
112,1822,伸,65歲以上,0
112,1823,佐納,0~14歲,2
112,1823,佐納,15~64歲,0
112,1823,佐納,65歲以上,0
112,1824,冶,0~14歲,1
112,1824,冶,15~64歲,1
112,1824,冶,65歲以上,0
112,1825,助永,0~14歲,0
112,1825,助永,15~64歲,2
112,1825,助永,65歲以上,0
112,1826,吳屋,0~14歲,1
112,1826,吳屋,15~64歲,1
112,1826,吳屋,65歲以上,0
112,1827,呈,0~14歲,0
112,1827,呈,15~64歲,2
112,1827,呈,65歲以上,0
112,1828,坂倉,0~14歲,2
112,1828,坂倉,15~64歲,0
112,1828,坂倉,65歲以上,0
112,1829,坂根,0~14歲,2
112,1829,坂根,15~64歲,0
112,1829,坂根,65歲以上,0
112,1830,坂端,0~14歲,1
112,1830,坂端,15~64歲,1
112,1830,坂端,65歲以上,0
112,1831,妥,0~14歲,0
112,1831,妥,15~64歲,1
112,1831,妥,65歲以上,1
112,1832,志,0~14歲,0
112,1832,志,15~64歲,1
112,1832,志,65歲以上,1
112,1833,志田,0~14歲,2
112,1833,志田,15~64歲,0
112,1833,志田,65歲以上,0
112,1834,志賀,0~14歲,2
112,1834,志賀,15~64歲,0
112,1834,志賀,65歲以上,0
112,1835,改,0~14歲,0
112,1835,改,15~64歲,2
112,1835,改,65歲以上,0
112,1836,杉,0~14歲,1
112,1836,杉,15~64歲,1
112,1836,杉,65歲以上,0
112,1837,杉木,0~14歲,2
112,1837,杉木,15~64歲,0
112,1837,杉木,65歲以上,0
112,1838,杉浦,0~14歲,2
112,1838,杉浦,15~64歲,0
112,1838,杉浦,65歲以上,0
112,1839,村野,0~14歲,2
112,1839,村野,15~64歲,0
112,1839,村野,65歲以上,0
112,1840,沉,0~14歲,0
112,1840,沉,15~64歲,2
112,1840,沉,65歲以上,0
112,1841,玖,0~14歲,1
112,1841,玖,15~64歲,1
112,1841,玖,65歲以上,0
112,1842,町田,0~14歲,2
112,1842,町田,15~64歲,0
112,1842,町田,65歲以上,0
112,1843,貝瀨,0~14歲,0
112,1843,貝瀨,15~64歲,2
112,1843,貝瀨,65歲以上,0
112,1844,赤坂,0~14歲,2
112,1844,赤坂,15~64歲,0
112,1844,赤坂,65歲以上,0
112,1845,赤嶺,0~14歲,2
112,1845,赤嶺,15~64歲,0
112,1845,赤嶺,65歲以上,0
112,1846,足立,0~14歲,2
112,1846,足立,15~64歲,0
112,1846,足立,65歲以上,0
112,1847,阪口,0~14歲,1
112,1847,阪口,15~64歲,1
112,1847,阪口,65歲以上,0
112,1848,阪本,0~14歲,0
112,1848,阪本,15~64歲,1
112,1848,阪本,65歲以上,1
112,1849,𠔌,0~14歲,0
112,1849,𠔌,15~64歲,1
112,1849,𠔌,65歲以上,1
112,1850,国井,0~14歲,2
112,1850,国井,15~64歲,0
112,1850,国井,65歲以上,0
112,1851,国谷,0~14歲,2
112,1851,国谷,15~64歲,0
112,1851,国谷,65歲以上,0
112,1852,坤,0~14歲,1
112,1852,坤,15~64歲,1
112,1852,坤,65歲以上,0
112,1853,奔,0~14歲,0
112,1853,奔,15~64歲,2
112,1853,奔,65歲以上,0
112,1854,妹,0~14歲,2
112,1854,妹,15~64歲,0
112,1854,妹,65歲以上,0
112,1855,岩井,0~14歲,1
112,1855,岩井,15~64歲,1
112,1855,岩井,65歲以上,0
112,1856,岩永,0~14歲,2
112,1856,岩永,15~64歲,0
112,1856,岩永,65歲以上,0
112,1857,岩渕,0~14歲,2
112,1857,岩渕,15~64歲,0
112,1857,岩渕,65歲以上,0
112,1858,帕克,0~14歲,2
112,1858,帕克,15~64歲,0
112,1858,帕克,65歲以上,0
112,1859,延森,0~14歲,2
112,1859,延森,15~64歲,0
112,1859,延森,65歲以上,0
112,1860,怡,0~14歲,0
112,1860,怡,15~64歲,2
112,1860,怡,65歲以上,0
112,1861,押川,0~14歲,2
112,1861,押川,15~64歲,0
112,1861,押川,65歲以上,0
112,1862,昇,0~14歲,2
112,1862,昇,15~64歲,0
112,1862,昇,65歲以上,0
112,1863,東山,0~14歲,1
112,1863,東山,15~64歲,1
112,1863,東山,65歲以上,0
112,1864,松山,0~14歲,1
112,1864,松山,15~64歲,1
112,1864,松山,65歲以上,0
112,1865,松戶,0~14歲,2
112,1865,松戶,15~64歲,0
112,1865,松戶,65歲以上,0
112,1866,松岡,0~14歲,1
112,1866,松岡,15~64歲,0
112,1866,松岡,65歲以上,1
112,1867,松隈,0~14歲,0
112,1867,松隈,15~64歲,2
112,1867,松隈,65歲以上,0
112,1868,林可,0~14歲,2
112,1868,林可,15~64歲,0
112,1868,林可,65歲以上,0
112,1869,武石,0~14歲,0
112,1869,武石,15~64歲,2
112,1869,武石,65歲以上,0
112,1870,河井,0~14歲,2
112,1870,河井,15~64歲,0
112,1870,河井,65歲以上,0
112,1871,河野,0~14歲,1
112,1871,河野,15~64歲,1
112,1871,河野,65歲以上,0
112,1872,沼田,0~14歲,2
112,1872,沼田,15~64歲,0
112,1872,沼田,65歲以上,0
112,1873,牧野,0~14歲,1
112,1873,牧野,15~64歲,1
112,1873,牧野,65歲以上,0
112,1874,知,0~14歲,0
112,1874,知,15~64歲,1
112,1874,知,65歲以上,1
112,1875,舍,0~14歲,0
112,1875,舍,15~64歲,1
112,1875,舍,65歲以上,1
112,1876,芙,0~14歲,0
112,1876,芙,15~64歲,2
112,1876,芙,65歲以上,0
112,1877,芝,0~14歲,2
112,1877,芝,15~64歲,0
112,1877,芝,65歲以上,0
112,1878,芳賀,0~14歲,1
112,1878,芳賀,15~64歲,1
112,1878,芳賀,65歲以上,0
112,1879,邯,0~14歲,0
112,1879,邯,15~64歲,2
112,1879,邯,65歲以上,0
112,1880,金城,0~14歲,2
112,1880,金城,15~64歲,0
112,1880,金城,65歲以上,0
112,1881,長井,0~14歲,2
112,1881,長井,15~64歲,0
112,1881,長井,65歲以上,0
112,1882,長友,0~14歲,2
112,1882,長友,15~64歲,0
112,1882,長友,65歲以上,0
112,1883,長谷,0~14歲,1
112,1883,長谷,15~64歲,1
112,1883,長谷,65歲以上,0
112,1884,長峰,0~14歲,2
112,1884,長峰,15~64歲,0
112,1884,長峰,65歲以上,0
112,1885,長野,0~14歲,2
112,1885,長野,15~64歲,0
112,1885,長野,65歲以上,0
112,1886,阿爾香堤,0~14歲,2
112,1886,阿爾香堤,15~64歲,0
112,1886,阿爾香堤,65歲以上,0
112,1887,青井,0~14歲,0
112,1887,青井,15~64歲,2
112,1887,青井,65歲以上,0
112,1888,非,0~14歲,0
112,1888,非,15~64歲,2
112,1888,非,65歲以上,0
112,1889,保井,0~14歲,2
112,1889,保井,15~64歲,0
112,1889,保井,65歲以上,0
112,1890,冠,0~14歲,0
112,1890,冠,15~64歲,2
112,1890,冠,65歲以上,0
112,1891,前島,0~14歲,2
112,1891,前島,15~64歲,0
112,1891,前島,65歲以上,0
112,1892,哇,0~14歲,0
112,1892,哇,15~64歲,2
112,1892,哇,65歲以上,0
112,1893,昭,0~14歲,0
112,1893,昭,15~64歲,2
112,1893,昭,65歲以上,0
112,1894,柳瀨,0~14歲,2
112,1894,柳瀨,15~64歲,0
112,1894,柳瀨,65歲以上,0
112,1895,柿野,0~14歲,2
112,1895,柿野,15~64歲,0
112,1895,柿野,65歲以上,0
112,1896,柿澤,0~14歲,0
112,1896,柿澤,15~64歲,2
112,1896,柿澤,65歲以上,0
112,1897,泉谷,0~14歲,2
112,1897,泉谷,15~64歲,0
112,1897,泉谷,65歲以上,0
112,1898,洋瑟,0~14歲,2
112,1898,洋瑟,15~64歲,0
112,1898,洋瑟,65歲以上,0
112,1899,派瑞,0~14歲,2
112,1899,派瑞,15~64歲,0
112,1899,派瑞,65歲以上,0
112,1900,狩野,0~14歲,2
112,1900,狩野,15~64歲,0
112,1900,狩野,65歲以上,0
112,1901,皆,0~14歲,0
112,1901,皆,15~64歲,2
112,1901,皆,65歲以上,0
112,1902,砂川,0~14歲,0
112,1902,砂川,15~64歲,2
112,1902,砂川,65歲以上,0
112,1903,紀亞得,0~14歲,2
112,1903,紀亞得,15~64歲,0
112,1903,紀亞得,65歲以上,0
112,1904,耐,0~14歲,0
112,1904,耐,15~64歲,2
112,1904,耐,65歲以上,0
112,1905,耶,0~14歲,1
112,1905,耶,15~64歲,1
112,1905,耶,65歲以上,0
112,1906,胤森,0~14歲,2
112,1906,胤森,15~64歲,0
112,1906,胤森,65歲以上,0
112,1907,若尾,0~14歲,2
112,1907,若尾,15~64歲,0
112,1907,若尾,65歲以上,0
112,1908,衍,0~14歲,0
112,1908,衍,15~64歲,2
112,1908,衍,65歲以上,0
112,1909,述,0~14歲,0
112,1909,述,15~64歲,2
112,1909,述,65歲以上,0
112,1910,風間,0~14歲,1
112,1910,風間,15~64歲,1
112,1910,風間,65歲以上,0
112,1911,倉林,0~14歲,1
112,1911,倉林,15~64歲,1
112,1911,倉林,65歲以上,0
112,1912,原品,0~14歲,2
112,1912,原品,15~64歲,0
112,1912,原品,65歲以上,0
112,1913,夏川,0~14歲,2
112,1913,夏川,15~64歲,0
112,1913,夏川,65歲以上,0
112,1914,孫劉,0~14歲,0
112,1914,孫劉,15~64歲,0
112,1914,孫劉,65歲以上,2
112,1915,宮田,0~14歲,2
112,1915,宮田,15~64歲,0
112,1915,宮田,65歲以上,0
112,1916,宮原,0~14歲,1
112,1916,宮原,15~64歲,1
112,1916,宮原,65歲以上,0
112,1917,宮澤,0~14歲,1
112,1917,宮澤,15~64歲,1
112,1917,宮澤,65歲以上,0
112,1918,島本,0~14歲,2
112,1918,島本,15~64歲,0
112,1918,島本,65歲以上,0
112,1919,庫瑪耳,0~14歲,0
112,1919,庫瑪耳,15~64歲,2
112,1919,庫瑪耳,65歲以上,0
112,1920,悅,0~14歲,0
112,1920,悅,15~64歲,2
112,1920,悅,65歲以上,0
112,1921,栗田,0~14歲,2
112,1921,栗田,15~64歲,0
112,1921,栗田,65歲以上,0
112,1922,栾,0~14歲,1
112,1922,栾,15~64歲,1
112,1922,栾,65歲以上,0
112,1923,桃井,0~14歲,2
112,1923,桃井,15~64歲,0
112,1923,桃井,65歲以上,0
112,1924,班尼,0~14歲,2
112,1924,班尼,15~64歲,0
112,1924,班尼,65歲以上,0
112,1925,真中,0~14歲,2
112,1925,真中,15~64歲,0
112,1925,真中,65歲以上,0
112,1926,祕,0~14歲,0
112,1926,祕,15~64歲,2
112,1926,祕,65歲以上,0
112,1927,祗,0~14歲,0
112,1927,祗,15~64歲,2
112,1927,祗,65歲以上,0
112,1928,紐,0~14歲,0
112,1928,紐,15~64歲,2
112,1928,紐,65歲以上,0
112,1929,紐波特,0~14歲,2
112,1929,紐波特,15~64歲,0
112,1929,紐波特,65歲以上,0
112,1930,素,0~14歲,0
112,1930,素,15~64歲,2
112,1930,素,65歲以上,0
112,1931,茜,0~14歲,0
112,1931,茜,15~64歲,2
112,1931,茜,65歲以上,0
112,1932,荒瀨,0~14歲,2
112,1932,荒瀨,15~64歲,0
112,1932,荒瀨,65歲以上,0
112,1933,郡山,0~14歲,2
112,1933,郡山,15~64歲,0
112,1933,郡山,65歲以上,0
112,1934,馬來,0~14歲,0
112,1934,馬來,15~64歲,2
112,1934,馬來,65歲以上,0
112,1935,馬斯羅爾,0~14歲,1
112,1935,馬斯羅爾,15~64歲,1
112,1935,馬斯羅爾,65歲以上,0
112,1936,高地,0~14歲,2
112,1936,高地,15~64歲,0
112,1936,高地,65歲以上,0
112,1937,高見,0~14歲,2
112,1937,高見,15~64歲,0
112,1937,高見,65歲以上,0
112,1938,高澤,0~14歲,0
112,1938,高澤,15~64歲,2
112,1938,高澤,65歲以上,0
112,1939,培,0~14歲,0
112,1939,培,15~64歲,2
112,1939,培,65歲以上,0
112,1940,庸,0~14歲,0
112,1940,庸,15~64歲,2
112,1940,庸,65歲以上,0
112,1941,彫,0~14歲,0
112,1941,彫,15~64歲,2
112,1941,彫,65歲以上,0
112,1942,悠,0~14歲,1
112,1942,悠,15~64歲,1
112,1942,悠,65歲以上,0
112,1943,梅本,0~14歲,2
112,1943,梅本,15~64歲,0
112,1943,梅本,65歲以上,0
112,1944,深,0~14歲,0
112,1944,深,15~64歲,2
112,1944,深,65歲以上,0
112,1945,笠原,0~14歲,0
112,1945,笠原,15~64歲,2
112,1945,笠原,65歲以上,0
112,1946,第,0~14歲,0
112,1946,第,15~64歲,2
112,1946,第,65歲以上,0
112,1947,統,0~14歲,0
112,1947,統,15~64歲,2
112,1947,統,65歲以上,0
112,1948,袞,0~14歲,1
112,1948,袞,15~64歲,1
112,1948,袞,65歲以上,0
112,1949,許田,0~14歲,2
112,1949,許田,15~64歲,0
112,1949,許田,65歲以上,0
112,1950,造酒,0~14歲,2
112,1950,造酒,15~64歲,0
112,1950,造酒,65歲以上,0
112,1951,野尻,0~14歲,2
112,1951,野尻,15~64歲,0
112,1951,野尻,65歲以上,0
112,1952,野呂,0~14歲,2
112,1952,野呂,15~64歲,0
112,1952,野呂,65歲以上,0
112,1953,野島,0~14歲,2
112,1953,野島,15~64歲,0
112,1953,野島,65歲以上,0
112,1954,野間口,0~14歲,2
112,1954,野間口,15~64歲,0
112,1954,野間口,65歲以上,0
112,1955,陶山,0~14歲,2
112,1955,陶山,15~64歲,0
112,1955,陶山,65歲以上,0
112,1956,鹿島,0~14歲,0
112,1956,鹿島,15~64歲,2
112,1956,鹿島,65歲以上,0
112,1957,勝田,0~14歲,2
112,1957,勝田,15~64歲,0
112,1957,勝田,65歲以上,0
112,1958,喇,0~14歲,0
112,1958,喇,15~64歲,2
112,1958,喇,65歲以上,0
112,1959,喜屋武,0~14歲,2
112,1959,喜屋武,15~64歲,0
112,1959,喜屋武,65歲以上,0
112,1960,堤田,0~14歲,2
112,1960,堤田,15~64歲,0
112,1960,堤田,65歲以上,0
112,1961,堪,0~14歲,0
112,1961,堪,15~64歲,2
112,1961,堪,65歲以上,0
112,1962,奥土居,0~14歲,2
112,1962,奥土居,15~64歲,0
112,1962,奥土居,65歲以上,0
112,1963,寋,0~14歲,0
112,1963,寋,15~64歲,2
112,1963,寋,65歲以上,0
112,1964,富山,0~14歲,2
112,1964,富山,15~64歲,0
112,1964,富山,65歲以上,0
112,1965,富田,0~14歲,1
112,1965,富田,15~64歲,1
112,1965,富田,65歲以上,0
112,1966,嵐,0~14歲,1
112,1966,嵐,15~64歲,1
112,1966,嵐,65歲以上,0
112,1967,斯塔金斯,0~14歲,2
112,1967,斯塔金斯,15~64歲,0
112,1967,斯塔金斯,65歲以上,0
112,1968,曾田,0~14歲,2
112,1968,曾田,15~64歲,0
112,1968,曾田,65歲以上,0
112,1969,朝倉,0~14歲,2
112,1969,朝倉,15~64歲,0
112,1969,朝倉,65歲以上,0
112,1970,朝熊,0~14歲,2
112,1970,朝熊,15~64歲,0
112,1970,朝熊,65歲以上,0
112,1971,植木,0~14歲,1
112,1971,植木,15~64歲,1
112,1971,植木,65歲以上,0
112,1972,椎名,0~14歲,2
112,1972,椎名,15~64歲,0
112,1972,椎名,65歲以上,0
112,1973,渡部,0~14歲,2
112,1973,渡部,15~64歲,0
112,1973,渡部,65歲以上,0
112,1974,湘,0~14歲,0
112,1974,湘,15~64歲,2
112,1974,湘,65歲以上,0
112,1975,猪,0~14歲,0
112,1975,猪,15~64歲,2
112,1975,猪,65歲以上,0
112,1976,琨,0~14歲,1
112,1976,琨,15~64歲,1
112,1976,琨,65歲以上,0
112,1977,結,0~14歲,0
112,1977,結,15~64歲,2
112,1977,結,65歲以上,0
112,1978,結城,0~14歲,2
112,1978,結城,15~64歲,0
112,1978,結城,65歲以上,0
112,1979,菈,0~14歲,0
112,1979,菈,15~64歲,2
112,1979,菈,65歲以上,0
112,1980,菊田,0~14歲,2
112,1980,菊田,15~64歲,0
112,1980,菊田,65歲以上,0
112,1981,菊原,0~14歲,2
112,1981,菊原,15~64歲,0
112,1981,菊原,65歲以上,0
112,1982,華洛,0~14歲,2
112,1982,華洛,15~64歲,0
112,1982,華洛,65歲以上,0
112,1983,華特,0~14歲,2
112,1983,華特,15~64歲,0
112,1983,華特,65歲以上,0
112,1984,菱谷,0~14歲,2
112,1984,菱谷,15~64歲,0
112,1984,菱谷,65歲以上,0
112,1985,鄂本,0~14歲,1
112,1985,鄂本,15~64歲,1
112,1985,鄂本,65歲以上,0
112,1986,隅田,0~14歲,2
112,1986,隅田,15~64歲,0
112,1986,隅田,65歲以上,0
112,1987,飯田,0~14歲,2
112,1987,飯田,15~64歲,0
112,1987,飯田,65歲以上,0
112,1988,飯村,0~14歲,2
112,1988,飯村,15~64歲,0
112,1988,飯村,65歲以上,0
112,1989,飯窪,0~14歲,0
112,1989,飯窪,15~64歲,2
112,1989,飯窪,65歲以上,0
112,1990,黑澤,0~14歲,2
112,1990,黑澤,15~64歲,0
112,1990,黑澤,65歲以上,0
112,1991,塔尾,0~14歲,2
112,1991,塔尾,15~64歲,0
112,1991,塔尾,65歲以上,0
112,1992,塗師田,0~14歲,2
112,1992,塗師田,15~64歲,0
112,1992,塗師田,65歲以上,0
112,1993,塚本,0~14歲,2
112,1993,塚本,15~64歲,0
112,1993,塚本,65歲以上,0
112,1994,塚田,0~14歲,1
112,1994,塚田,15~64歲,1
112,1994,塚田,65歲以上,0
112,1995,奧田,0~14歲,2
112,1995,奧田,15~64歲,0
112,1995,奧田,65歲以上,0
112,1996,微,0~14歲,0
112,1996,微,15~64歲,2
112,1996,微,65歲以上,0
112,1997,新城,0~14歲,2
112,1997,新城,15~64歲,0
112,1997,新城,65歲以上,0
112,1998,殿,0~14歲,0
112,1998,殿,15~64歲,2
112,1998,殿,65歲以上,0
112,1999,滇,0~14歲,0
112,1999,滇,15~64歲,2
112,1999,滇,65歲以上,0
112,2000,瑟高,0~14歲,2
112,2000,瑟高,15~64歲,0
112,2000,瑟高,65歲以上,0
112,2001,竪,0~14歲,0
112,2001,竪,15~64歲,2
112,2001,竪,65歲以上,0
112,2002,群,0~14歲,0
112,2002,群,15~64歲,2
112,2002,群,65歲以上,0
112,2003,萩原,0~14歲,1
112,2003,萩原,15~64歲,0
112,2003,萩原,65歲以上,1
112,2004,萱,0~14歲,0
112,2004,萱,15~64歲,2
112,2004,萱,65歲以上,0
112,2005,落合,0~14歲,1
112,2005,落合,15~64歲,0
112,2005,落合,65歲以上,1
112,2006,號,0~14歲,0
112,2006,號,15~64歲,2
112,2006,號,65歲以上,0
112,2007,賃,0~14歲,0
112,2007,賃,15~64歲,0
112,2007,賃,65歲以上,2
112,2008,賈西亞,0~14歲,0
112,2008,賈西亞,15~64歲,2
112,2008,賈西亞,65歲以上,0
112,2009,道家,0~14歲,2
112,2009,道家,15~64歲,0
112,2009,道家,65歲以上,0
112,2010,鳯,0~14歲,0
112,2010,鳯,15~64歲,1
112,2010,鳯,65歲以上,1
112,2011,僮,0~14歲,0
112,2011,僮,15~64歲,2
112,2011,僮,65歲以上,0
112,2012,嘟,0~14歲,0
112,2012,嘟,15~64歲,2
112,2012,嘟,65歲以上,0
112,2013,夢,0~14歲,0
112,2013,夢,15~64歲,2
112,2013,夢,65歲以上,0
112,2014,實松,0~14歲,2
112,2014,實松,15~64歲,0
112,2014,實松,65歲以上,0
112,2015,嶋田,0~14歲,1
112,2015,嶋田,15~64歲,1
112,2015,嶋田,65歲以上,0
